Overall	0.9699	0.9112	0.9451	0.9962
27961at204455	0.9861	0.8106	0.9715	0.9730
30157at204455	0.9915	0.9295	0.9542	0.9962
38946at204455	0.9802	0.8790	0.9599	0.9997
40208at204455	0.9925	0.9810	0.9499	0.9999
42290at204455	0.9395	0.8790	0.9234	0.9952
43863at204455	0.9621	0.6464	0.9628	0.9677
44785at204455	0.9710	0.9094	0.9357	0.9955
52677at204455	0.9603	0.8764	0.8880	0.9962
6058at204455	0.9872	0.8712	0.9642	0.9999
61883at204455	0.9855	0.0000	0.9756	1.0000
